Codigo;Cod Barras;Nome;Venda;
110914;7896053440220;GUARDANAPO PAPEL COZINHA SORELLA;0,00;
451536;7896076000524;GUARDANAPO PAPEL DONNA C/50FLS;0,69;
11747;7899256306683;GUARDANAPO PAPEL ESTAMPADO;1,99;
557527;7898500223653;GUARDANAPO POA 18X21 AZUL/MARROM 22 NEW;2,70;
557528;7898500223660;GUARDANAPO POA 18X21 BRANCO/PRETO 19 NEW;2,70;
557529;7898500223677;GUARDANAPO POA 18X21 BRANCO/VERM 20 NEW;2,70;
557530;7898500223806;GUARDANAPO POA 18X21 LILAS/BRANC 537 NEW;2,70;
557533;7898500223776;GUARDANAPO POA 18X21 PTO/BRANCO 539 NEW;2,70;
557531;7898500223790;GUARDANAPO POA 18X21 ROSA/BRANCO 538 NEW;2,70;
557532;7898500223646;GUARDANAPO POA 18X21 ROSA/MARROM 21 NEW;2,70;
557534;7898500223783;GUARDANAPO POA 18X21 VERM/BRANCO 540 NEW;2,70;
546920;7891175197229;GUARDANAPO POWER RANGERS C/16 152;1,50;
5968;7899076822165;GUARDANAPO RENDA C/4;0,00;
550176;7898589315171;GUARDANAPO RENDA X2 30X48CM RN1517 REAL;4,90;
566010;7896553995220;GUARDANAPO SKY AZ PEQ125X125CM;2,95;
566019;7896553995190;GUARDANAPO SKY MYSTIC PEQ 12,5X12,5CM;3,50;
566018;7896553995152;GUARDANAPO SKY SQUARE GRD 16,5X16,5CM;3,50;
566020;7896553995169;GUARDANAPO SKY SQUARE PEQ12,5X12,5CM;2,95;
564138;686423479403;GUARDANAPO SORT 33CM PAC20 BRINOX;3,90;
550177;7898589315133;GUARDANAPO TECIDO 42X18CM RN1513 REAL;4,90;
556096;7898589321196;GUARDANAPO TECIDO ESTAMPADO RN2119 REAL;6,90;
564228;7898944055230;GUARDANAPOS SIGMA DIVERSOS;0,00;
31912;7898003680267;GUARNICAO P/ PANELA C/2 PCS;0,00;
563370;7896444603180;GUARNICAO SILICONE PRESSIONELLA 10 L FI;5,90;
563369;7896444603135;GUARNICAO SILICONE PRESSIONELLA 345 L FI;5,90;
563722;7898578477170;GUERREIRO MEDIEVAL ESPADA GDE CESCUDO C3 PCS;34,90;
563721;7898578471727;GUERREIRO MEDIEVAL GARRA CESPADA C2 PCS;18,90;
566233;7897186063072;GUIA 60 CM WESTERN;14,90;
552485;15524850;GUIA 95CM TAM UNICO ESTAMPADA ELISANGELA;5,90;
566234;7897186038346;GUIA AUTOMATICA 5M WESTERN;22,90;
566232;7897186048079;GUIA AUTOMATICA CAO 3M G13 ETILUX;15,90;
551622;7898539427367;GUIA AUTOMATICA PARA CAES PQ AKP2736;24,90;
551620;7898539427374;GUIA AUTOMATICA PARA CAES PQ AKP2737;39,90;
551625;7898539427398;GUIA AUTOMATICA PARA CAES PQ AKP2739;24,90;
544780;7897186068039;GUIA C/ PEITORAL 1,2MX1,5CM PET205 ETILUX;28,90;
576493;7908076213580;GUIA C/ PEITORAL 1,4M POLIESTER 182392 RIO;9,90;
547494;7897186068053;GUIA C/COLEIRA 1,2MX1,5CM PET207 WESTERN;14,90;
561775;7898589318639;GUIA C/ENFORCADOR 1M RN1863 PL;0,00;
547495;7897186068022;GUIA C/PEITORAL 1,2MX2CM M PET204;19,90;
544571;7897186050461;GUIA CACHORRO 3M G503 WESTERN;28,90;
544605;7897186050478;GUIA CACHORRO 5M G505 WESTERN;39,90;
553499;7897186050485;GUIA CACHORRO 8M G 508 WESTERN;24,90;
548751;5487516;GUIA CACHORRO C/PEITORAL 001197;0,00;
570662;7899687433835;GUIA CACHORRO CORRENTE RN3383 REAL;26,90;
553546;7897186063157;GUIA CACHORRO PET 46 WESTERN;19,90;
553544;7897186063256;GUIA CACHORRO PET 47 WESTERN;17,90;
553543;7897186063287;GUIA CACHORRO PET 48 WESTERN;19,90;
570536;7899687433811;GUIA CACHORRO REGULAVEL RN3381 REAL;8,90;
562373;7898589321431;GUIA CACHORRO RETRATI 3MT RN2143 PL;0,00;
553475;7897186050454;GUIA CACHORRO RETRATIL G 95 WESTERN;34,90;
561774;7898589318622;GUIA CACHORRO+PEITO 1 2M RN1862 P;17,90;
561773;7898589318615;GUIA CACHORRO+PEITO 120CM RN1861 PL;9,90;
558935;5589357;GUIA CACHORRO+PEITORAL;0,00;
544599;7897186068015;GUIA CAES PET203 WESTERN;19,90;
544781;7897186068046;GUIA CAES PET206 WESTERN;26,90;
544695;7897186068060;GUIA CAES PET208 WESTERN;19,90;
558453;7899658345594;GUIA COM COLEIRA 12M;14,90;
565600;5656004;GUIA NYLON 1197 VANUSA;5,90;
565599;5655991;GUIA NYLON C PEITORAL 007 VANUSA;8,90;
553236;7899739257853;GUIA P/ PET SKE5015 SAKES;9,90;
553237;7899739257860;GUIA P/ PET SKE5016 SAKES;8,90;
553239;7899739257884;GUIA P/ PET SKE5019 SAKES;12,90;
548752;5487523;GUIA PARA CACHORRO 033810 REAL NOVIDADES;0,00;
551642;7898539427275;GUIA PARA CAES AKP2727 ARK BRASIL;11,90;
551636;7898539427282;GUIA PARA CAES AKP2728 ARK BRASIL;14,90;
551628;7898539427299;GUIA PARA CAES AKP2729 ARK BRASIL;16,90;
571684;7908010300864;GUIA RETRATIL DE 3 METROS WT57 LAMIZA;28,90;
554417;7898589311180;GUIRLANDA COELHO PALHA RN1118;29,90;
562317;9198511327417;GUIRLANDA JUNINA BANDEIRA COLOR;0,00;
562306;;GUIRLANDA JUNINA BORBOLETAS 15CM;0,00;
562291;9198512327553;GUIRLANDA JUNINA RD GR 3MT FJG19;0,00;
562290;9198511327219;GUIRLANDA JUNINA RD GR 3MT FJG2;0,00;
562289;9198511327127;GUIRLANDA JUNINA RD PQ 3MT FJG1;0,00;
561698;7898589316505;GUIRLANDA PALHA 24CM COEL RN1650 OS;0,00;
559159;5591596;GUIRLANDA PALHA 25CM;0,00;
559160;5591602;GUIRLANDA PALHA 30CM;0,00;
559161;5591619;GUIRLANDA PALHA 35CM;0,00;
559162;5591626;GUIRLANDA PALHA 40CM;0,00;
564492;0000005644926;GUIRLANDA PALHA CBONECO PQ ES;0,00;
554418;7898589316499;GUIRLANDA PALHA COELHO RN1649;12,90;
551355;7898494703858;GUIRLANDA SISAL PINHA PRESENTE TD8065;18,90;
551352;7898494703841;GUIRLANDA SISAL PNOEL PINHAS 19CM TD8059;12,90;
558422;7899658326784;GUITARRA 32X103X3 COM ALCA;16,90;
563395;7896484102735;GUITARRA DOKI;26,90;
572405;7899653739695;GUITARRA GRANDE AVENGERS DY-072 ETILUX;36,90;
3330;7899413116407;GUITARRA MUSICAL BEMBA SD4605;22,90;
549834;7899658303099;GUITARRA MUSICAL ZEIN;6,90;
572369;7899653739671;GUITARRA PEQUENA FROZEN DY-070 ETILUX;16,90;
574067;7899739256207;GUITARRA PEQUENA MINNIE PLAST DY505 ETILUX;16,90;
572417;7899653739688;GUITARRA PEQUENA SPIDERMAN DY-071 ETILUX;16,90;
561959;;GUITARRA PLAST C/LUZ DISNEY TY20860;0,00;
562970;7899364811215;GUITARRA PLAST DISNEY MINNIE;0,00;
560666;7899527112647;GUITARRA PLAST MUSICAL DEC WBU2264;0,00;
561429;7899527113897;GUITARRA PLAST MUSICAL DEC WBU2389;0,00;
560667;7899527113903;GUITARRA PLAST MUSICAL DEC WBU2390;0,00;
558011;7899658303082;GUITARRA PLAST MUSICAL NA09877PB ART BRI;9,90;
549535;7899413133350;GUITARRA PLAST MUSICAL PK3439 BEMBA;17,90;
140690;4894095143898;GUITARRA PLAST TG14389;0,00;
556071;7896484102728;GUITARRA POCOYO 272 CARDOSO;37,90;
554381;7893979390707;H ORQUIDEA PHALAENOPSIS C/POWDE 798004;13,90;
565412;7893979365484;H AMARILIS C POWDER X10 VERMELHO ESCURO;33,90;
560878;7893979322197;H AMARILIS X10 68 CM VERMELHO CREME;0,00;
559121;5591213;H AMARILIS X10 68CM 02685 AMARELO;0,00;
559122;5591220;H AMARILIS X10 68CM 02685 CREME;38,90;
549906;7893979497932;H AMARILIS X10 68CM 02685003 VERM FLOR A;38,90;
550271;7893979497925;H AMARILIS X10 LR 68CM 02685002 FLOR ART;38,90;
549907;7893979497987;H AMARILIS X5 67CM AMARELO;0,00;
550260;7893979497956;H AMARILIS X5 CREME 67CM 02686001 FLOR A;18,90;
550269;7893979497963;H AMARILIS X5 LR 67CM 02686002 FLOR ART;18,90;
550268;7893979497970;H AMARILIS X5VM 67CM 02686003 FLORA ART;18,90;
559952;4893097100489;H AMOR PERFEITO 38CM DV A0046 SORT;0,00;
555589;7893979765055;H AMOR PERFEITO CREME 38CM 28782001;10,95;
555590;7893979765079;H AMOR PERFEITO LAVANDA 38CM 28782003;10,95;
560869;7893979301956;H AMOR PERFEITO X20 23CM AMARELO;0,00;
560870;7893979301949;H AMOR PERFEITO X20 23CM LAVANDA;0,00;
563911;7893979765062;H AMOR PERFEITO X4 AMARELO 38CM;10,95;
555582;7893979280381;H ANEMONE CREME 69CM 18528001;14,90;
555580;7893979280428;H ANEMONE LARANJA 69CM 18528005;14,90;
555581;7893979280404;H ANEMONE LAVANDA 69CM 18528003;14,90;
555583;7893979280398;H ANEMONE VERMELHO 69CM 18528002;14,90;
551799;4893097062169;H ANTURIO 70CM AS117ER SORT 32138019;1,99;
555579;7893979295019;H ASTROMELIA CETIM AMARELO 11922004;32,90;
555578;7893979757128;H ASTROMELIA CETIM C/COAT BEAUTY 1192205;32,90;
559997;4893097100700;H ASTROMELIA DV A0068 CORES SORTIDA;0,00;
561414;6983462842163;H CAPIM 4216 CORES SORTIDAS;0,00;
560747;7893979340429;H CARINHO MAE X24 39CM AMARELO;0,00;
560748;7893979340306;H CARINHO MAE X24 39CM VERMELHO;0,00;
565337;7893979362544;H COPO LEITE SILIC BRANCO 71CM;15,90;
562148;7898441027396;H CRISANTEMO X5 FLORES A CORES SOR;0,00;
560682;4893097080774;H CROSCOMIA BF 2930/T CORES SORTIDA;0,00;
561359;7893979374141;H DALIA CETIM 70CM 26854 ROSA;0,00;
561358;7893979374127;H DALIA CETIM 70CM 26854 VERMELHO;0,00;
561356;7893979373922;H DELFINIUM X18 87CM 2684 BEAUTY;0,00;
561355;7893979373939;H DELFINIUM X18 87CM 2684 CREME ROS;0,00;
561357;7893979373915;H DELFINIUM X18 87CM 2684 LAVANDA 2;0,00;
549875;7893979223340;H ESTRELICIA 95CM LR VM 15583002 FLOR AR;17,90;
564288;0000005642885;H ESTRELISSA 4618 PQ CORES SOR;3,90;
559108;5591084;H ESTRELISSA 4618 PQ CORES SORTID;0,00;
559386;7893979874061;H EUCALIPTO 62CM 10251 VERDE ESCURO;0,00;
549886;7893979871213;H EUCALIPTO PLT X25 66CM VERDE;0,00;
560059;;H EUCALIPTO PLT X25 66CM VERDE;0,00;
549913;7893979364289;H EUCALIPTO X75 50CM VD 26514001 FLOR A;16,00;
559757;7893979157577;H FERN PLT 64CM 12246 VERDE;0,00;
564289;0000005642892;H FICUS LUXO X42 62CM VERDE;1,50;
564290;7893979464491;H FICUS LUXO X42 62CM VERDE CR;1,50;
559115;;H FICUS X15 45CM VERDE;0,00;
559510;;H FICUS X15 45CM VERDE CREME;0,00;
549898;7893979848192;H FICUS X42 60CM VERDE;0,00;
559755;7893979218766;H FICUS X42 60CM VERDE;0,00;
560896;7893979286147;H FOLHA PODOCARPUS X3 53C VERDE;0,00;
559124;5591244;H FOLHA RUCOS X118 67CM VERDE;0,00;
564291;0000005642915;H FREZIA DA15003 CORES SORTI;9,98;
564292;0000005642922;H GERBERA 55CM AMARELO;1,90;
564293;0000005642939;H GERBERA 55CM VERMELHO;1,90;
564294;0000005642946;H GERBERA 57CM AMARELO;1,00;
564295;0000005642953;H GERBERA 57CM AMARELO CLARO;1,50;
564296;0000005642960;H GERBERA 57CM LARANJA CLARO;1,50;
559098;5590988;H GERBERA 57CM ROSA;0,00;
549872;7893979308092;H GERBERA 60CM LARANJA;0,00;
561413;6983510182470;H GERBERA 8247 CORES SORTIDAS;0,00;
550298;7893979308061;H GERBERA AM 60CM 23447001 FLOR ARTE;4,99;
559783;7893979857071;H GERBERA FLOCKED 61CM LAVANDA;0,00;
559913;4893097093460;H GERBERA PICK A 6 010 CORES SORT;0,00;
561074;7893979305480;H GERBERA REAL TOQUE 62CM CREME;0,00;
550281;7893979308085;H GERBERA VM 60CM 23447003 FLOR ARTE;4,99;
559792;4893097093088;H GERBERA X2 DA 13 4546 CORES SORTI;0,00;
562144;7898441080032;H GIRASSOL ALTO X3 FLORE CORES SOR;0,00;
550290;7893979225405;H GIRASSOL AMARELO 70CM 15667001 FLOR AR;4,90;
564297;7893979388896;H GRASS 72CM 00763 VERDE AMARE;2,50;
549866;7893979388872;H GRASS 72CM 00763001 VERDE 2T FLOR ART;2,90;
549909;7893979858726;H GRASS PLT X28 55CM 08823 VER;2,99;
561409;6983462843115;H HORTENCIA 68CM 4311 CORES SORTIDA;0,00;
554534;7893979359780;H HORTENCIA BEAUTY 26128005 FLOR ARTE;17,90;
549869;7893979391957;H HORTENESIA 70CM RS 00829003 FLOR ARTE;3,99;
559310;7893979391995;H HORTENSIA 70CM 00829 BURGANDY;0,00;
559184;5591848;H HORTENSIA 70CM 00829 CREME;0,00;
559885;7893979873910;H HORTENSIA 70CM 00829 CREME ROSA;0,00;
559129;5591299;H HORTENSIA 70CM 00829 LAVANDA;0,00;
559128;111956043;H HORTENSIA 70CM 00829 VERDE;0,00;
565415;7893979764850;H HORTENSIA AZUL 32CM;15,90;
555586;7893979359759;H HORTENSIA AZUL 49CM 26128002;17,50;
565414;7893979764843;H HORTENSIA BEAUTY 32CM;15,90;
555584;7893979301864;H HORTENSIA PURPURA 30CM 20576002;9,95;
564298;7893979841520;H JASMIM X40 42CM 07920 LARANJ;49,90;
555561;7893979325884;H LIRIO C/ COAT ROSA 85CM 24594003;39,95;
560051;4893097094658;H LIRIO DA 8 002 CORES SORTIDAS;0,00;
559932;7893979209429;H LIRIO MICROP X2 82CM 14877 CRE OU;0,00;
559931;7893979209184;H LIRIO MICROP X2 82CM 14877 VM OUT;0,00;
555577;7893979747013;H LIRIO REAL TOQUE AMARELO 78CM 27953003;19,90;
555575;7893979746993;H LIRIO REAL TOQUE BRANCO 78CM 27953001;19,90;
555576;7893979747006;H LIRIO REAL TOQUE ROSA 78CM 27953002;19,90;
563895;7893979795694;H LIRIO REAL TOQUE X4 ROSA 37CM;11,90;
562159;7898441024449;H LIRIO X3 FLORES X2 BOTA CORES SOR;0,00;
561410;6983510182500;H MAGNOLIA 8250 CORES SORTIDAS;0,00;
565332;7893979796202;H MAGNOLIA CETIM X2 ROSA 71CM;0,00;
561411;6983462884477;H MINI FLOR 70CM 8447 CORES SORTIDA;0,00;
550289;7893979374073;H ORQ CATT MIC X2 BEAUTY 74CM 26853004;9,90;
550302;7893979872838;H ORQ PHALAENOP X4 BR AM 33CM 10209001;13,90;
562154;7898441023800;H ORQUIDEA A2380 CORES SORTIDAS;0,00;
561361;7893979374080;H ORQUIDEA CATT MICROP X2 AMARELO;0,00;
549873;7893979374042;H ORQUIDEA CATT MICROP X2 LARA;8,90;
561362;7893979374059;H ORQUIDEA CATT MICROP X2 VERMELHO;0,00;
550253;7893979374066;H ORQUIDEA CATTLEYA X2 26853003 FLOR ART;6,95;
562408;7893979759054;H ORQUIDEA CETIM X25 AMARELO;0,00;
562409;7893979759030;H ORQUIDEA CETIM X25 CREME;0,00;
562410;7893979759092;H ORQUIDEA CETIM X25 LARANJA;0,00;
562412;7893979759061;H ORQUIDEA CETIM X25 ROSA;0,00;
562411;7893979759078;H ORQUIDEA CETIM X25 VERMELHO;0,00;
561424;6983391885705;H ORQUIDEA CHUVA DE OURO CORES SORT;0,00;
554392;7893979861320;H ORQUIDEA CYMBIDIUM C/POWDER 9002002;24,90;
554393;7893979861368;H ORQUIDEA CYMBIDIUM C/POWDER 9002006;24,90;
559113;5591138;H ORQUIDEA DANCANTE X11 70CM AMAR;0,00;
559114;5591145;H ORQUIDEA DANCANTE X11 70CM LARA;0,00;
559118;5591183;H ORQUIDEA DANCANTE X12 37CM AMAR;8,99;
559119;5591190;H ORQUIDEA DANCANTE X12 37CM LARA;0,00;
554457;7893979361745;H ORQUIDEA DANCANTE X12 AM 37CM 26289001;7,90;
549877;7893979310873;H ORQUIDEA DANCANTE X45 1 AMAR;0,00;
549908;7893979373717;H ORQUIDEA DEND CETIM 76CM BRA;18,90;
561360;7893979373731;H ORQUIDEA DEND CETIM 76CM LAVANDA;0,00;
562143;7898441022117;H ORQUIDEA GIG A2211 CORES SORTIDAS;0,00;
564299;7893979852199;H ORQUIDEA GIGANTE 94CM 08416;16,90;
564300;0000005643004;H ORQUIDEA GIGANTE 94CM 08416;0,00;
559930;7893979209542;H ORQUIDEA MICROP X6 70CM CREME OUT;0,00;
549874;7893979210005;H ORQUIDEA MICROP X6 70CM RO O;22,50;
554442;7893979307354;H ORQUIDEA PHAL C/ POWER CETIM 23436001;17,90;
554443;7893979307873;H ORQUIDEA PHAL C/POWER CETIM 23;24,90;
554444;7893979310170;H ORQUIDEA PHAL CETIM VERMELHO 23559002;28,90;
554430;7893979274311;H ORQUIDEA PHAL MICROP LARAN 14878005;22,50;
560912;7899588616405;H ORQUIDEA PHALA 4 BOTAO CORES SORT;0,00;
561150;;H ORQUIDEA PHALA CETIM X1 BRANCO;0,00;
561991;7893979336798;H ORQUIDEA PHALA X5 76CM AMARELO;0,00;
561994;7893979336811;H ORQUIDEA PHALA X5 76CM AZUL;0,00;
561992;7893979336767;H ORQUIDEA PHALA X5 76CM BRANCO;0,00;
561996;7893979336781;H ORQUIDEA PHALA X5 76CM LAVANDA;0,00;
561995;7893979336804;H ORQUIDEA PHALA X5 76CM ROSA;0,00;
561993;7893979336774;H ORQUIDEA PHALA X5 76CM VERMELHO;0,00;
560867;7893979315410;H ORQUIDEA PHALA X9 79CM AMARELO;0,00;
560868;7893979315403;H ORQUIDEA PHALA X9 79CM VERMELHO;0,00;
554400;7893979872852;H ORQUIDEA PHALAENOPSIS 10209003;13,90;
554402;7893979872869;H ORQUIDEA PHALAENOPSIS 10209004;13,90;
554403;7893979310002;H ORQUIDEA PHALAENOPSIS 10209008;13,90;
554477;7893979337917;H ORQUIDEA PHALAENOPSIS 25434001 FLOR AR;10,90;
549911;7893979872890;H ORQUIDEA PHALAENOPSIS 33CM 10209007 FL;8,90;
554380;7893979390684;H ORQUIDEA PHALAENOPSIS C/POEDER 798002;17,90;
554480;7893979310200;H ORQUIDEA PHALAENOPSIS CET X12 23559005;28,90;
554399;7893979872845;H ORQUIDEA PHALAENOPSIS CETIM 10209002;8,50;
554481;7893979310217;H ORQUIDEA PHALAENOPSIS RS CL 23559006;28,90;
565409;7893979882028;H ORQUIDEA PHALAENOPSIS X10 BR AMARELO;9,90;
565411;7893979882035;H ORQUIDEA PHALAENOPSIS X10 BRANCO 76CM;9,90;
565410;7893979882042;H ORQUIDEA PHALAENOPSIS X10 LARANJA;11,90;
549876;7893979310163;H ORQUIDEA PHALAENOPSIS X12 BR 23559001;28,90;
554478;7893979337955;H ORQUIDEA PHALAENOPSIS X9 25434004;10,90;
554479;7893979337986;H ORQUIDEA PHALAENOPSIS X9 25434007;12,15;
549868;7893979315397;H ORQUIDEA PHALAENOPSIS X9 79CM 24076001;8,90;
559103;5591039;H ORQUIDEA PHALANOPSIS X4 AMARELO;0,00;
561745;7893979363152;H ORQUIDEA PHALANOPSIS X4 AZUL;0,00;
559106;110300113;H ORQUIDEA PHALANOPSIS X4 BEAUTY;0,00;
564301;7893979390721;H ORQUIDEA PHALANOPSIS X4 BRAN;9,90;
559105;5591053;H ORQUIDEA PHALANOPSIS X4 BRANCO V;0,00;
559104;5591046;H ORQUIDEA PHALANOPSIS X4 LARANJA;0,00;
561744;7893979309990;H ORQUIDEA PHALANOPSIS X4 VERMELHO;0,00;
559791;4893097092975;H ORQUIDEA PHALE X10 DA 10 12 SORT;0,00;
562153;7898441008258;H PAPOULA C/FOLHAS 825 CORES SORTID;0,00;
561363;7893979373861;H PAPOULA CETIM X3 76CM 2 AMARELO;0,00;
561364;7893979373878;H PAPOULA CETIM X3 76CM 2 BRANCO;0,00;
561365;7893979373823;H PAPOULA CETIM X3 76CM 2 VERMELHO;0,00;
562150;7898441029567;H PESSEGUEIRO 2956 CORES SORTIDAS;0,00;
562072;4893097092647;H PESSEGUEIRO DA 6 23058 CORES SORT;0,00;
561155;7893979368065;H ROSA 45CM 26620 ROSA ESCURO;0,00;
561154;78939749368041;H ROSA 45CM 26620 VERMELHO;0,00;
562245;7893979747303;H ROSA 62CM 27959 AMARELO;0,00;
562249;7893979747280;H ROSA 62CM 27959 CREME;0,00;
562246;7893979747310;H ROSA 62CM 27959 LARANJA;0,00;
562247;7893979747327;H ROSA 62CM 27959 SALMAO;0,00;
562248;7893979747273;H ROSA 62CM 27959 VERMELHO;0,00;
559531;7893979504777;H ROSA 71CM PURPURA;0,00;
559117;5591176;H ROSA 71CM SALMAO;0,00;
562158;7898441062311;H ROSA ALTO 6231 CORES SORTIDAS;0,00;
